Gene_id,SM1,SM2,SM3,R1,R2,R3,mean_sm,mean_r,log2fc,log10intensity,pass_1,pass_2,desc,FDR
Tb927.3.3670,862955.8324705691,914810.1052240237,1010208.8016930632,747037.1948278095,754060.7556703427,863067.5503196148,929324.9131292187,788055.1669392557,-0.237886456303019,6.2348664212001115,False,False,Triple RNA binding domain protein 3,0.177684662233522
Tb927.2.5930,83489.42471269218,81712.53033624473,88408.95662021902,69246.45748026138,62909.08800036539,82842.84355741697,84536.9705563853,71666.12967934791,-0.23829096922430867,5.193689649271819,False,False,"hypothetical protein, conserved",0.24512309953653302
Tb927.8.5770,74238.20707845614,72999.07477425197,74116.94167385966,60186.31952723608,63104.69123272943,64303.272310707216,73784.74117552259,62531.42769022425,-0.2387410384517773,5.134547371848635,False,False,Elongator-like Protein 3a,0.0494517438347016
Tb927.11.5840,745593.8392545717,817166.3948765335,829828.4204062357,539059.556041601,704243.7008593115,784362.4201948044,797529.5515124471,675888.5590319057,-0.23875258365297303,6.168326003689856,False,False,"Protein translation factor SUI1 homolog, putative",0.391981984168518
Tb927.10.4040,1757781.017027581,1826209.6147788872,1762878.5096013928,1520933.5049579863,1430889.119277789,1579164.0256553593,1782289.7138026205,1510328.8832970448,-0.23886912873673302,6.5175414268041605,False,False,3-keto-dihydrosphingosine reductase,0.0649516032048586
Tb927.11.13580,255136.92727489572,261578.30579464932,243969.12480676733,213176.1772318279,191217.60199629937,240090.7164806816,253561.45262543744,214828.16523626962,-0.23915228663966198,5.670607260107965,False,False,ubiquinone biosynthesis protein-like protein,0.180338155659065
Tb927.4.2630,222464.63307095005,228664.00301155006,239127.38984361434,194945.19171073168,179584.35712412224,209933.07015740217,230085.34197537147,194820.87299741872,-0.2400208216296509,5.62829308342806,False,False,"ATP-dependent DEAD/H RNA helicase, putative",0.11036097417770802
Tb927.10.13270,422571.05315865786,485393.51014401997,474302.72522987745,382321.2151754109,371872.6294449406,416080.61757702206,460755.7628441851,390091.48739912454,-0.24018969416940927,5.929851599648819,False,False,"Periodic tryptophan protein 2 homolog, putative",0.130935854135549
Tb927.9.6470,99556.5448165327,100137.96525252651,86547.18309860429,77130.90745611764,65097.78522144933,100098.07867749195,95413.89772255451,80775.59045168631,-0.24028002916665434,5.245979993950577,False,False,"hypothetical protein, conserved",0.468768502756125
Tb927.7.4250,832328.143452429,840948.1086539602,858710.2591419491,508217.3013283538,820514.3801392838,814667.6913602258,843995.503749446,714466.4576092878,-0.2403690311941395,6.192696206565629,False,False,"hypothetical protein, conserved",0.541732583259969
Tb927.8.3310,356249.6898037015,378144.65837886505,374667.8736380308,285654.8741252684,335583.0823879278,317319.5981840727,369687.4072735324,312852.51823242294,-0.24082318487312504,5.834128060723453,False,False,Elongator-like Protein 3b,0.112346091235387
Tb927.10.5050,183335.69091182892,179251.4573228149,163335.9758072561,139891.22553316393,127512.71768742135,177634.8636230648,175307.70801396665,148346.26894788336,-0.24092078850519955,5.510080947865535,False,False,mitochondrial ATP synthase epsilon chain,0.335637345465062
Tb927.11.16240,55482.47254405023,56026.224880919704,62564.206179574285,50904.76234411958,42176.174860473744,54145.628708184464,58024.30120151473,49075.52197092593,-0.2416536306184494,5.029788753788936,False,False,"RING-variant domain containing protein, putative",0.24558279956667103
Tb927.7.4070,101601.15000233827,89548.6820724957,87817.08495741192,58209.19020636737,88262.355386835,89449.05524326822,92988.97234408197,78640.20027882354,-0.241792639804834,5.234591108875981,False,False,"cysteine peptidase, Clan CA, family C2, putative",0.516576991821384
Tb927.6.2560,284332.56488759303,278538.8282337557,276596.98672480416,238146.00888613457,226652.6717750903,244793.62216606014,279822.79328205093,236530.767609095,-0.24248562401297696,5.712947176360407,False,False,"hypothetical protein, conserved",0.0532928401027764
Tb927.10.5370,12057376.168600775,11995640.249633271,10444849.138113223,8860258.963252755,10462713.95008286,9822218.871913133,11499288.518782422,9715063.92841625,-0.24324920747258263,7.326629779779257,False,False,"40S ribosomal protein S10, putative",0.177684662233522
Tb927.11.4450,9397733.8762958,8082289.905627706,9026042.857808236,7360865.698613424,7521253.131606353,7504192.5113374265,8835355.546577247,7462103.780519068,-0.24370576710280012,7.212119905862575,False,False,ALBA-Domain Protein,0.0876640111404486
Tb927.7.2980,6402759.778011131,6771984.250201892,5722237.712158112,5025494.503841714,4646091.513994289,6287552.919456314,6298993.913457046,5319712.979097439,-0.24377300883033892,7.065157795810072,False,False,"Nitroreductase family, putative",0.33086971734543497
Tb927.5.1110,11167517.636316976,12266844.24260263,9679723.90312367,8652437.761966068,10004487.64100268,9306902.726521991,11038028.594014425,9321276.04316358,-0.24388315560359233,7.30876294078684,False,False,"60S ribosomal protein L8, putative",0.243929918458568
Tb927.10.2620,1072714.1134758852,1096732.510962446,1053007.1165511082,765159.8774646219,994982.1685010414,960847.9189754785,1074151.2469964798,906996.6549803806,-0.24402801262793114,6.296916898867525,False,False,"CS domain containing protein, putative",0.231348923056331
Tb927.4.3800,116542.49559091743,115775.34093805513,115171.48274053297,87720.52280830554,101865.01596170902,103669.54539416844,115829.77308983517,97751.69472139433,-0.24481251412398863,5.329563566818662,False,False,"hypothetical protein, conserved",0.11459547776068
Tb927.3.3270,59167728.53077346,51325355.66945084,51751310.26379779,43570250.34734853,51005087.07496854,42315606.5368253,54081464.8213407,45630314.653047465,-0.24514162599501838,7.998746466822577,False,False,"ATP-dependent 6-phosphofructokinase, glycosomal",0.20162217470303898
Tb927.7.3420,284191.8430731854,323123.12101735454,217381.72527022698,215955.95126177723,231614.816932957,248220.62743006917,274898.89645358897,231930.4652082678,-0.24520877782161435,5.704861766508076,False,False,"peptidyl-prolyl cis-trans isomerase, putative",0.5041208340620671
Tb927.7.2760,110301.0692342478,109765.7070029387,107904.19776682557,94444.92855694485,79395.35201656404,102851.2819834389,109323.65800133736,92230.52085231592,-0.24528948847640805,5.30439180687641,False,False,Mitochondrial ribosomal protein L22,0.201477080782849
Tb927.5.3390,115524.33187490898,125647.5771972806,108166.41938958822,65522.041626281665,121582.85127470097,107565.78676355716,116446.10948725928,98223.55988817994,-0.24552142354112153,5.331770687410633,False,False,"ADG1, pseudogene",0.645199451082204
Tb927.9.9840,1374769.3492250561,1339583.3592122793,1346227.0811474724,1162787.900285468,1099907.8603038993,1160225.8129197329,1353526.5965282694,1140973.8578363666,-0.24645749974108142,6.396983587380446,False,False,"lipoic acid containing carrier protein, putative",0.0455264977180532
Tb927.5.1500,14018.376041140611,18779.849225275826,28523.15701600596,16469.258603414037,19470.75754579525,15742.080488120233,20440.46076080747,17227.36554577651,-0.24672561960948555,4.575970559138927,False,False,"hypothetical protein, conserved",1.0
Tb927.10.9445,236925.8689397854,233214.88819660404,224180.75734614395,198242.4128544811,191279.37143809855,195655.6389959615,231440.50482751112,195059.1410961804,-0.24672976599142368,5.629918674956178,False,False,hypothetical protein,0.0453908585507617
Tb927.2.4210,11453100.142026661,11674099.151908237,11023609.719782189,9614889.393634235,9125508.484200481,10041019.97723063,11383603.004572362,9593805.951688448,-0.24678209044719085,7.321751844892325,False,False,"Phosphoenolpyruvate carboxykinase [ATP], glycosomal",0.0623302298753816
Tb927.4.4580,321201.6802624028,349904.5153230786,320743.8699284854,225679.1435396952,302865.8680483004,307333.8320763295,330616.6885046556,278626.2812214417,-0.24682820371926356,5.784790526405341,False,False,"hypothetical protein, conserved",0.322262900516536
Tb927.8.980,3103412.672916461,3171853.972318891,2806895.1705149245,2445358.7905887524,2326854.8725747596,2881215.133347158,3027387.2719167587,2551142.9321702234,-0.24692950991304824,6.746519788841166,False,False,phosphoacetylglucosamine mutase,0.197596856849323
Tb927.9.8420,13082989.863019034,14190954.389692046,14138427.995884098,10502251.025532344,11717663.10930268,12670429.308409989,13804124.08286506,11630114.48108167,-0.24723404902274804,7.4054187404959295,False,False,QM-like protein,0.138718282117036
Tb11.v5.0739,49027.480139632484,51218.517732826556,41847.7614755303,37571.473923410274,36993.718693523326,45061.428600665145,47364.58644932978,39875.54040586625,-0.24830471718030317,4.94071628841138,False,False,SUMO-interacting motif-containing protein,0.26250228081148397
Tb927.9.10510,16812.94572020118,17571.7587111396,18363.005639749314,14369.386013690415,14131.8187929536,15897.086572369257,17582.5700236967,14799.430459671092,-0.2486043066020086,4.510303674931594,False,False,"hypothetical protein, conserved",0.0875752250466237
Tb927.9.8650,190007.56046551024,178409.08128404644,206124.92560734515,116874.45589210738,186976.10032608965,179553.98657090985,191513.85578563393,161134.84759636896,-0.2491802429331347,5.547342291370535,False,False,"hypothetical protein, conserved",0.519935060213215
Tb927.5.580,1495376.2219262188,1529528.883076045,1586066.2153957281,949142.4105550773,1473304.1359798862,1456951.7456250067,1536990.4401326638,1293132.7640533233,-0.24923778954729628,6.4518053421438815,False,False,"prefoldin subunit, putative",0.47838436566971293
Tb927.11.14990,187797.40020393094,187634.1261964132,189043.05989595046,136016.38900656792,165150.89755704935,173670.0821483959,188158.1954320982,158279.12290400438,-0.24947515308326051,5.539624668202388,False,False,"hypothetical protein, conserved",0.186175703919381
Tb927.9.12890,131972.2286530291,131287.38750562063,138705.87338347975,104920.22419794435,110196.68416972051,122960.94887264387,133988.49651404316,112692.6190801029,-0.24971611665784946,5.392135903818181,False,False,"hypothetical protein, conserved",0.0999644306915621
Tb927.11.9040,973794.9557010814,937081.70585878,923188.6831676906,533235.2675978977,883910.417239166,965118.4947660128,944688.4482425173,794088.0598676922,-0.250539613916239,6.240243763985428,False,False,conserved protein,0.59856664289533
Tb11.v5.0365,315688.69623913756,354712.22247117176,339193.0341014282,252646.5617263464,275121.09377350623,320704.42492175545,336531.3176039125,282824.02680720267,-0.25083608136180735,5.791939889469323,False,False,"hypothetical protein, conserved",0.20162217470303898
Tb927.8.1950,1844614.6542709027,1845728.0839698638,1829464.071667191,1362329.947751354,1520248.9117472558,1753783.1246460963,1839935.6033026527,1545453.994714902,-0.25162456516901716,6.529608655453318,False,False,"hypothetical protein, conserved",0.17719808868864897
Tb927.11.10990,684537.1273092199,689792.9740876298,709206.4739354221,547675.652169063,586202.2975810963,616154.4572056598,694512.191777424,583344.1356519397,-0.2516527879635271,6.106482027756515,False,False,"methylthioribose-1-phosphate isomerase, putative",0.0659603473319483
Tb927.6.2520,390635.47904190526,411541.786452478,411716.0429112092,317315.4172975484,364933.8621495004,336384.2920835445,404631.1028018641,339544.5238435311,-0.2530064550810606,5.8716754418387636,False,False,"hypothetical protein, conserved",0.0818138590182066
Tb927.6.2010,335704.30490018154,353941.75658205425,354729.6652501145,263260.2443861529,235115.08530157668,377360.73040951084,348125.2422441168,291912.0200324135,-0.2540728085827255,5.80620525887451,False,False,"acyl-CoA synthetase, putative",0.452650245140747
Tb927.7.7000,1135542.264732016,1152719.6989049837,1185709.9877849147,955195.3384211573,923937.0155250286,1033764.046362009,1157990.6504739716,970965.4667693983,-0.2541317142004456,6.328166709707243,False,False,"hook complex protein, conserved",0.0639368148406657
Tb927.11.10910,10196537.116904048,10112621.616630122,10313738.326731905,8360380.984014249,8571333.642192256,8743713.953750538,10207632.353422025,8558476.193319015,-0.2542224160370629,7.273374224038878,False,False,"40S ribosomal protein SA, putative",0.037952261731528
Tb927.7.2710,532044.347014037,471710.03595329326,539174.481689763,434053.89290161064,408563.67787364795,450972.80348042474,514309.62155236444,431196.7914185611,-0.2542907005729055,5.975664478827214,False,False,"NADH-cytochrome b5 reductase, putative",0.103916926460698
Tb927.11.6780,115300.83252261445,122493.80349115966,112184.02925263006,90959.9824137703,88387.95325182664,114071.82444938354,116659.55508880138,97806.58670499349,-0.25430094650110774,5.3313587389786905,False,False,"regulator of chromatin condensation, putative",0.22196300473033997
Tb927.11.4490,40205.0501516504,44514.43720965221,41510.61938912119,33918.056626905454,31274.89787361677,40597.88605218816,42076.702250141265,35263.61351757013,-0.25484132078972743,4.888405940893171,False,False,"long-chain-fatty-acid-CoA ligase, putative",0.213055757067267
Tb927.7.6930,405336.76977061253,390544.0227543959,400524.7986540181,297147.0135131542,261768.59943791883,443654.8291628178,398801.86372634216,334190.14737129695,-0.25500295157808156,5.865099241278073,False,False,"ATPase, putative",0.49743098322931395
Tb927.4.1650,686010.5674836062,729733.9257794806,626803.3289822631,450491.8640051205,634681.0144864788,626214.035734474,680849.2740817833,570462.3047420244,-0.25520389217445894,6.097365463262865,False,False,"hypothetical protein, conserved",0.37320725407356103
Tb927.8.7990,1187609.3360628542,1247538.367659043,1210152.7890495749,924774.2615912358,1022479.8650086389,1106342.7455379295,1215100.1642571574,1017865.6240459349,-0.25552813113745243,6.348882069213397,False,False,"Thioredoxin-like/Protein of unknown function (DUF3638)/Protein of unknown function (DUF3645), putative",0.105689315340495
Tb927.11.4820,15233550.297319792,16859848.22959504,16901120.092847604,11940272.655744223,14191529.253359465,14901673.351069404,16331506.206587479,13677825.086724363,-0.25581900726007784,7.477256318021975,False,False,"60S ribosomal protein L17, putative",0.184832732728656
Tb927.10.11900,347558.04832558066,330221.6800757571,346881.746683147,285185.5616267056,275779.96781936404,297084.4501790471,341553.8250281616,286016.65987503895,-0.25601376545396026,5.797662510209523,False,False,MICOS complex subunit MIC20,0.0506494494908969
Tb927.7.7260,141284.70166530143,133876.1528930554,159402.65146581654,118269.15636860575,114798.50758375872,130795.61013774759,144854.50200805778,121287.75803003735,-0.2561705816917792,5.425113840519582,False,False,"kinesin, putative",0.151970551680424
Tb927.10.330,215685.1527180158,235731.74343438784,225538.69074973618,173994.6004287327,183856.74351523156,208899.6962624087,225651.86230071328,188917.0134021243,-0.25634605198724103,5.617596693759035,False,False,"hypothetical protein, conserved",0.125010249097769
Tb927.10.4000,541522.3751020831,516314.87449393526,550459.3765265122,435160.98905206664,400502.7657188562,509516.5980212805,536098.8753741769,448393.45093073446,-0.2577339017986538,5.993212335348265,False,False,"methylglutaconyl-CoA hydratase, mitochondrial precursor, putative",0.168920859743357
Tb927.10.11390,16080364.509902421,16807456.549135048,17246690.73141694,13406693.70894606,13910478.293173239,14609587.05626002,16711503.93015147,13975586.352793107,-0.25793275937487903,7.486955711046052,False,False,"60S ribosomal protein L6, putative",0.0561195068803911
Tb927.11.10570,45722.17305180996,45034.24486284349,50938.42323323361,32924.07682225691,35434.040288094264,50130.23300192404,47231.613715962354,39496.11670409174,-0.25804201436056085,4.938157981476869,False,False,"LSU ribosomal protein, mitochondrial, putative",0.419578533296911
Tb927.8.5100,94258.78239177333,106858.48238133536,107876.10259295815,77182.65216749765,85580.53212205433,95463.7130973936,102997.78912202228,86075.63246231519,-0.25893658835479527,5.276630483522338,False,False,"hypothetical protein, conserved",0.18133542047654502
Tb927.11.11780,104067.92063136685,121815.79350873627,120518.93083329963,90678.39491463256,92231.0420224317,106542.95750014523,115467.5483244676,96484.13147906984,-0.2591238548481711,5.326236862878838,False,False,"acyl-CoA dehydrogenase, putative",0.17154651683267602
Tb927.3.5050,5465055.828828723,5772741.356409113,5862338.9791770065,4395171.7173103485,4608515.103566459,5278958.908679504,5700045.38813828,4760881.909852103,-0.25974456281221564,7.019570183819058,False,False,60S ribosomal protein L4,0.117743375953493
Tb927.6.4980,1176848.2561375618,1229355.3726758703,1247800.322031925,954966.6989987806,1034638.150136109,1060684.4907897476,1218001.3169484523,1016763.1133082124,-0.2605320956205625,6.349231750272613,False,False,40S ribosomal protein S14,0.0618012893452102
Tb927.7.240,1088276.290598616,907310.9039032802,1087189.5780898093,871753.9829074405,834021.2980793691,867570.1080049436,1027592.2575305685,857781.7963305843,-0.2605853204678381,6.275397526113144,False,False,"40S ribosomal protein S33, putative",0.13807357123412198
Tb927.4.4600,55499.85582700647,58034.57263188597,53724.52797508664,42429.45996622647,40394.12646456767,56758.58841409657,55752.985477993025,46527.39161496357,-0.26096875094424876,5.009792320538188,False,False,mitochondrial ribosomal protein l43,0.301666742497062
Tb927.11.14960,799233.6838052602,866435.1202659667,959543.8381521392,702416.4065029086,708238.1247623245,780144.5675621779,875070.8807411222,730266.3662758037,-0.2609770937748142,6.205566282306549,False,False,"pumilio/PUF RNA binding protein 7, putative",0.13684065621368302
Tb927.10.4080,38118.22842152253,41244.57997623758,46363.59242182116,31476.428268997584,25708.44167681484,47734.49270659219,41908.80027319376,34973.12088413487,-0.2610066788533882,4.885824227126697,False,False,"hypothetical protein, conserved",0.595737565183361
Tb927.11.2860,782222.8997695094,804582.1186876146,729125.9522074269,549661.2050475982,690994.1555933894,691158.4216453404,771976.990221517,643937.927428776,-0.2616362206692902,6.151037157375537,False,False,"hypothetical protein, conserved",0.19981672876650897
Tb927.4.3970,68284.01877825391,61762.60024736247,71307.4242871171,56843.37049901131,45618.791750080854,65439.98359520006,67118.01443757782,55967.381948097405,-0.26211377426930443,5.090206528598698,False,False,"hypothetical protein, conserved",0.32941683789409304
Tb927.9.3360,45357.95188510775,44120.985962276216,48261.88966946354,37333.207577986046,37420.95733263425,40069.60000995169,45913.6091722825,38274.58830685733,-0.26253498399097663,4.925251211108182,False,False,"N-acetyltransferase, putative",0.0591978189175859
Tb927.7.5180,1704637.8377042138,1801554.7063271275,1773554.6756710145,1497949.226182215,1350691.7940085323,1551009.8593325776,1759915.7399007853,1466550.2931744417,-0.2630798110657127,6.508727097391185,False,False,"60S ribosomal protein L23a, putative",0.0758704670976492
Tb927.8.3520,532234.7353511768,581804.4750689222,569929.3320166381,425871.0083112836,472371.51125219127,504518.4426516181,561322.8474789123,467586.987405031,-0.2635960010878158,6.012377318466939,False,False,"hypothetical protein, conserved",0.10621692170843801
Tb927.10.10010,2163473.730211107,2393169.7803841457,2425550.0105544026,1802159.9944814309,1873158.322559851,2140560.2110579456,2327397.8403832186,1938626.176033076,-0.2636832066521559,6.630023296065992,False,False,"mRNA turnover protein 4 homolog, putative",0.130651038780099
Tb927.6.2840,138205.37725591005,147271.9864851782,146516.33171862405,106074.25159825665,129612.87870859315,124068.13518870831,143997.89848657078,119918.42183185271,-0.2639944548939221,5.421466247382148,False,False,"Serine/threonine-protein kinase RIO2, putative",0.129979123271987
Tb927.10.3760,1273532.4203894201,1382421.262647212,1268403.4495347037,1158154.9435688858,999254.5548921507,1110244.2592231089,1308119.0441904452,1089217.9192280483,-0.2642012158343396,6.3797290816215115,False,False,"vacuolar ATP synthase subunit d, putative",0.0926220203686675
Tb927.7.2700,721282.0763771994,699254.2952059925,766005.5504374007,617723.550993024,523928.4053405658,678272.8818526665,728847.3073401976,606641.6127287521,-0.26477213990805193,6.125640289232812,False,False,"NADH-cytochrome b5 reductase, putative",0.18734705792048398
Tb927.5.4360,167061.62696327124,175861.40741069792,155572.34276189085,136774.5091965541,141431.43190616783,136574.06824444587,166165.12571195335,138260.0031157226,-0.2652337616680193,5.483480498495261,False,False,"hypothetical protein, conserved",0.0623302298753816
Tb927.8.2970,125772.19106530289,127763.7901727233,138134.60484817543,107844.40207360534,130549.71524254724,87478.26360067348,130556.86202873387,108624.12697227536,-0.26533370531480344,5.378726657339483,False,False,"hypothetical protein, conserved",0.338104798262264
Tb927.10.14860,94349.83768344889,120449.50066536792,98585.96510079612,81676.01849989193,62971.886932861205,116043.67055513641,104461.76781653764,86897.19199596318,-0.26559356037398807,5.281848801580271,False,False,NADH-ubiquinone oxidoreductase B14 subunit,0.609270831366886
Tb927.3.1790,4651352.631400839,4015051.8413690743,4292287.012885711,3544753.4026068044,2938990.040804541,4294301.211592849,4319563.8285518745,3592681.551668065,-0.26582457913168,6.898299747449462,False,False,"pyruvate dehydrogenase E1 beta subunit, putative",0.33559456536329
Tb927.11.4690,465267.70720070286,466522.2322999022,487769.6785703301,382441.55171350396,385008.9307342309,413075.3975762757,473186.5393569784,393508.6266746702,-0.26601377070884275,5.937866374305137,False,False,mitochondrial DNA polymerase I protein B,0.0487398066216118
Tb927.4.3300,951196.6878579673,941807.2299787006,972280.3169720388,819335.3869141104,708474.9076225547,854652.9343175249,955094.7449362356,794154.4096180634,-0.266224313104967,6.242851672681367,False,False,"mitochondrial ATP-dependent zinc metallopeptidase, putative",0.10618413603339301
Tb927.4.4370,103778.19924876283,113628.30932704771,110638.79468992166,89475.02953370212,86808.71452316118,96399.02191867853,109348.43442191073,90894.25532518061,-0.2666715434059434,5.30155667027213,False,False,"hypothetical protein, conserved",0.0681815207277576
Tb927.11.740,2622806.2879453218,2482954.7386626373,2313918.519721165,1955228.070935783,2089454.3179266136,2122107.105790205,2473226.5154430415,2055596.4982175336,-0.2668372783416783,6.655985348792365,False,False,eukaryotic translation initiation factor 5A,0.0745355751609108
Tb927.4.3320,815226.3041250026,776670.7077445182,774068.8653373518,519673.3397548116,680513.9403014635,765624.6098743612,788655.2924022909,655270.6299768788,-0.26730399109955877,6.159544913228641,False,False,"uracil phosphoribosyltransferase, putative",0.32008749318402197
Tb927.10.13830,594276.4999973822,537949.5566603545,579547.2465372534,521598.7243643003,433899.4439182745,466336.33169476676,570591.1010649967,473944.83332578046,-0.2677381061041751,6.018923385282512,False,False,"chaperone protein DnaJ, putative",0.11813792821987
Tb927.10.14480,481889.4368083854,490540.2222833248,509721.3744187452,376773.7007693216,382301.3702020339,471555.924327642,494050.34450348513,410210.3317663325,-0.26829423345650766,5.956293645017508,False,False,"hypothetical protein, conserved",0.159691764794434
Tb927.10.1580,378376.12568086054,390728.9345677841,372691.8464093552,289613.9462285296,308939.8631585522,348099.3777706646,380598.96888599993,315551.0623859155,-0.2703981724731891,5.842702846983753,False,False,MICOS complex subunit MIC10-1,0.0962997270276085
Tb927.11.9650,97851.32753606328,93429.77557794355,91638.02860338178,77934.75553057918,76140.10243374774,80488.22732525323,94306.37723912955,78187.69509652672,-0.2704137537949545,5.236774175373655,False,False,"hypothetical protein, conserved",0.0425919138790994
Tb927.11.3600,25821625.16842871,26266723.091793537,27301016.95277295,21412683.588276293,22622028.56824961,21775718.679092433,26463121.73766507,21936810.278539445,-0.270629494074405,7.6848447516235865,False,False,"40S ribosomal protein S4, putative",0.020558233866132997
Tb927.6.2790,13851993.189988011,14220745.737404589,14245189.656580314,10361336.93942539,10444183.11754311,14253178.50880308,14105976.194657639,11686232.855257193,-0.2714965688715312,7.411488540164409,False,False,L-threonine 3-dehydrogenase,0.266389719648141
Tb927.11.6720,55461.77815957851,60119.96697176398,65942.18258423441,47514.882066038524,44814.759515994985,58045.03346704765,60507.975905192296,50124.891683027054,-0.27159811088300545,5.043884169388622,False,False,"mRNA cap guanine-N7 methyltransferase, putative",0.23276153882301004
Tb927.10.7340,16356013.711065684,16444823.937323749,17390912.623936392,13441591.304993043,14122553.376683725,13990617.182422081,16730583.42410861,13851587.288032949,-0.27243644772059816,7.485468308245916,False,False,"40S ribosomal protein S24E, putative",0.0418307961062503
Tb927.10.7960,131086.50899763964,123849.82345600644,132684.14111789488,87816.79203877997,117413.41395325694,115685.15308136317,129206.82452384698,106971.78635780003,-0.27245193495485215,5.373240563909629,False,False,"hypothetical protein, conserved",0.236193637946731
Tb927.7.740,86030.69512581894,95504.89703929999,96366.4463652695,76301.78870865658,77509.32506029603,76221.86938735153,92634.01284346281,76677.66105210138,-0.2727356813044182,5.228686903375556,False,False,"chaperone protein DnaJ, putative",0.0581369135871007
Tb927.9.13920,56382264.38088045,56321056.494488664,55722094.83706059,41455937.373053744,46060443.25894493,51836354.39182145,56141805.237476565,46450911.67460671,-0.27336854227716234,8.011116531173828,False,False,kinetoplastid membrane protein 11-1,0.11949131433568799
Tb927.8.7230,32729.41070508761,26928.296468582423,32918.17871466689,28416.27010529147,22523.19746137094,25656.143101108806,30858.62862944564,25531.87022259041,-0.27337472958576975,4.751205936541329,False,False,"hypothetical protein, conserved",0.242743043016403
Tb927.2.5890,8342.320268238269,6307.752869812299,7277.867489197462,4656.3020049722545,6011.093228686295,7469.289780802443,7309.31354241601,6045.5616714869975,-0.2738595398318817,4.1256398343891005,False,False,"hypothetical protein, conserved",0.49777244841738
Tb927.2.1680,1785345.9371439072,1588700.6633602683,1757821.3783052561,1168636.2560367899,1474333.626676539,1600569.6277659389,1710622.659603144,1414513.170159756,-0.27421594641078817,6.494868898107142,False,False,"peptidyl-prolyl cis-trans isomerase, putative",0.25194156105373106
Tb927.9.5390,50494.29811098774,44491.83687690477,53313.40193082665,35421.05998768758,42116.46440006788,45065.64645329778,49433.17897290638,40867.723613684415,-0.2745178014224796,4.955692091248354,False,False,"hypothetical protein, conserved",0.217907733202179
Tb927.11.11730,206662.4010883475,232187.6003444474,226877.89403741682,145956.18705305338,178668.1104041012,225728.9282665884,221909.2984900706,183451.07524124766,-0.2745747603942035,5.607841291690584,False,False,"MRP protein, putative",0.362184354159036
Tb927.10.7140,304737.2279767053,322784.11602614284,313823.09209914296,224860.8550806625,239768.38325044754,313481.3522883826,313781.4787006637,259370.19687316418,-0.2747474829880861,5.758269566379271,False,False,membrane-bound acid phosphatase 2,0.252054318567358
Tb927.4.2700,585402.7479359102,533953.406915465,590654.2052728423,395173.15744374803,446006.25451091194,571582.2995103793,570003.4533747392,470920.57048834645,-0.27548691688426336,6.017419031891743,False,False,"Hydroxymethylglutaryl-CoA lyase, mitochondrial, putative",0.295585875790727
Tb927.8.5970,115789.21999614696,123418.36255810065,118496.078314845,84487.08002974544,98060.01834688011,112827.55792275871,119234.55362303088,98458.21876646143,-0.2762188380062345,5.337844010283778,False,False,"Cullin 5, putative",0.18872742813817397
Tb927.4.1100,16896551.033466913,17359110.125743173,17259801.81255507,13925344.188127082,13239250.358955584,15368800.530132787,17171820.990588386,14177798.35907182,-0.27640952160705584,7.496232271949966,False,False,"ribosomal protein L21E (60S), putative",0.0681815207277576
Tb927.9.8820,6053024.680439127,6092638.793570695,5629429.98781605,4879887.29274913,5118730.692827609,4675805.982213915,5925031.153941958,4891474.655930218,-0.2765532729237753,7.03408698788936,False,False,"hypothetical protein, conserved",0.0548054549325212
Tb927.11.10700,257744.41971833198,271779.2741665649,320228.79174091597,246870.4078978803,198228.43364050525,256382.17227420144,283250.82854193763,233827.00460419568,-0.27663862023497243,5.71355592019585,False,False,"glucosidase II beta subunit-like protein, putative",0.27355032111480104
Tb927.10.12660,1400595.941045758,1422896.4040221842,1428264.9888403548,1025411.7083984487,1216343.2580953361,1265883.0213670265,1417252.444636099,1169212.6626202704,-0.277559398895168,6.412706623928851,False,False,pumilio/PUF RNA binding protein 2,0.11668090519341198
Tb927.8.6160,10141076.166519849,9034277.558221279,10434547.574361835,8163390.071155936,8075325.024544914,8178205.36203114,9869967.099700987,8138973.485910664,-0.27819842712217047,7.255488165270629,False,False,"40S ribosomal protein S8, putative",0.0703336673293451
Tb927.10.3280,5045456.489280204,5084458.495464153,5125870.821532226,4110455.4681822057,4385218.571462458,4083092.2410140773,5085261.935425527,4192922.0935529135,-0.2783660629108548,6.967462982321265,False,False,"60S ribosomal proteins L38, putative",0.037952261731528
Tb927.8.3770,3088512.716096825,3109805.786048629,2821411.010346428,2067622.3975146865,2553445.774908051,2812147.796487899,3006576.5041639605,2477738.6563035455,-0.27909764446055113,6.739122403907252,False,False,"Mitogen-activated protein kinase 10, putative",0.22657618423609
Tb927.4.3160,786278.9991259659,877971.562845686,803203.5606378721,638433.469198837,723814.3190026821,670754.5595350098,822484.707536508,677667.4492455096,-0.27941137966692636,6.1761353107220085,False,False,"dihydroxyacetone phosphate acyltransferase, putative",0.077905324958825
Tb927.9.9310,25074.971776689188,25426.401628729393,22945.328497526414,17528.220138632827,15982.843065535415,27000.5836277585,24482.233967648328,20170.54894397558,-0.2794848602177745,4.649848530760937,False,False,"hypothetical protein, conserved",0.46461219789318703
Tb927.10.14590,137973.60014982682,166533.6337131155,153465.20472183396,106645.8501541986,130086.44442905346,140549.39435069636,152657.47952825876,125760.5629779828,-0.27961869575705256,5.444697375719422,False,False,"Protein of unknown function (DUF1279), putative",0.24243459683760002
